MaterialNr,SerialNr,CheckMode,TestSystem,Description,Date,Time,Error,ErrorCat,Duration,Duration.1,col_11,col_12,col_13
MatNr1,1482,PrMod4,TSys32,AB-1CD-0,06.12.2023,15:17:17,OK,OK,00:02:21,00:02:21,0.8,28.0,28.0
MatNr1,1483,PrMod1,TSys27,AB-1CD-3,06.12.2023,15:40:22,OK,OK,00:02:09,00:02:09,98.0,63.0,6.0
MatNr2,1484,PrMod3,TSys54,AB-2CD-3,06.12.2023,16:06:17,OK,OK,00:01:54,00:01:54,98.0,18.0,12.0
MatNr3,1485,PrMod4,TSys27,AB-3CD-2,06.12.2023,16:31:26,OK,OK,00:02:00,00:02:00,0.3,51.0,10.0
MatNr2,1486,PrMod3,TSys54,AB-2CD-9,06.12.2023,16:53:18,OK,OK,00:02:33,00:02:33,0.3,90.0,26.0
MatNr2,1487,PrMod4,TSys32,AB-2CD-7,06.12.2023,17:17:09,System_issue,System_error,00:01:34,00:01:34,0.5,87.0,29.0
MatNr1,1488,PrMod2,TSys32,AB-1CD-2,06.12.2023,17:40:47,OK,OK,00:01:54,00:01:54,86.0,30.0,23.0
MatNr3,1489,PrMod1,TSys54,AB-3CD-9,06.12.2023,18:05:50,OK,OK,00:02:20,00:02:20,89.0,41.0,16.0
MatNr2,1490,PrMod3,TSys27,AB-2CD-8,06.12.2023,18:29:20,OK,OK,00:02:28,00:02:28,0.3,13.0,6.0
MatNr3,1491,PrMod4,TSys27,AB-3CD-9,06.12.2023,18:52:39,OK,OK,00:01:17,00:01:17,74.0,23.0,24.0
MatNr1,1492,PrMod2,TSys54,AB-1CD-3,06.12.2023,19:15:41,OK,OK,00:01:58,00:01:58,72.0,10.4,5.0
MatNr3,1493,PrMod2,TSys54,AB-3CD-9,06.12.2023,19:40:34,OK,OK,00:02:15,00:02:15,1.5000000000000002,87.0,8.0
MatNr1,1494,PrMod1,TSys32,AB-1CD-4,06.12.2023,20:07:03,OK,OK,00:02:15,00:02:15,0.4,22.0,26.0
MatNr3,1495,PrMod1,TSys32,AB-3CD-1,06.12.2023,20:32:26,OK,OK,00:02:20,00:02:20,1.4,98.0,18.0
MatNr2,1496,PrMod4,TSys32,AB-2CD-8,06.12.2023,20:53:42,OK,OK,00:02:32,00:02:32,96.0,0.0,12.0
MatNr2,1497,PrMod4,TSys32,AB-2CD-6,06.12.2023,21:15:41,OK,OK,00:01:53,00:01:53,91.0,75.0,10.0
MatNr1,1498,PrMod4,TSys32,AB-1CD-3,06.12.2023,21:40:18,OK,OK,00:02:02,00:02:02,1.2000000000000002,71.0,9.0
MatNr2,1499,PrMod2,TSys54,AB-2CD-7,06.12.2023,22:03:22,OK,OK,00:01:50,00:01:50,1.4,88.0,29.0
MatNr1,1500,PrMod3,TSys27,AB-1CD-8,06.12.2023,22:27:35,OK,OK,00:02:12,00:02:12,0.8,34.0,27.0
MatNr2,1501,PrMod2,TSys27,AB-2CD-5,06.12.2023,22:50:04,OK,OK,00:02:14,00:02:14,96.0,66.0,18.0
MatNr3,1502,PrMod1,TSys54,AB-3CD-5,06.12.2023,23:11:43,OK,OK,00:01:54,00:01:54,0.1,6.0,15.0
MatNr2,1503,PrMod2,TSys32,AB-2CD-3,06.12.2023,23:34:42,OK,OK,00:01:44,00:01:44,80.0,64.0,29.0
MatNr1,1504,PrMod3,TSys54,AB-1CD-1,06.12.2023,23:57:39,OK,OK,00:01:46,00:01:46,1.3000000000000005,18.0,28.0
MatNr1,1505,PrMod1,TSys27,AB-1CD-2,07.12.2023,00:21:19,OK,OK,00:01:39,00:01:39,79.0,79.0,28.0
MatNr2,1506,PrMod1,TSys32,AB-2CD-4,07.12.2023,00:42:00,OK,OK,00:02:25,00:02:25,1.1,51.0,6.0
MatNr2,1507,PrMod3,TSys54,AB-2CD-8,07.12.2023,01:08:15,OK,OK,00:02:15,00:02:15,0.6,6.0,9.0
MatNr1,1508,PrMod3,TSys32,AB-1CD-3,07.12.2023,01:29:52,OK,OK,00:02:48,00:02:48,236.38,52.0,12.0
MatNr1,1509,PrMod4,TSys54,AB-1CD-0,07.12.2023,01:56:41,OK,OK,00:02:12,00:02:12,0.9,74.0,24.0
MatNr2,1510,PrMod2,TSys32,AB-2CD-0,07.12.2023,02:21:18,OK,OK,00:01:38,00:01:38,91.0,46.0,10.0
MatNr1,1511,PrMod4,TSys27,AB-1CD-3,07.12.2023,02:42:15,OK,OK,00:01:50,00:01:50,90.0,8.0,8.0
MatNr3,1512,PrMod3,TSys54,AB-3CD-1,07.12.2023,03:06:33,OK,OK,00:02:21,00:02:21,0.8,59.0,12.0
MatNr3,1513,PrMod1,TSys32,AB-3CD-0,07.12.2023,03:33:16,OK,OK,00:01:49,00:01:49,72.0,48.0,17.0
MatNr2,1514,PrMod4,TSys32,AB-2CD-5,07.12.2023,03:56:16,OK,OK,00:01:24,00:01:24,1.1,96.0,29.0
MatNr3,1515,PrMod1,TSys54,AB-3CD-5,07.12.2023,04:19:39,OK,OK,00:01:55,00:01:55,76.0,42.0,26.0
MatNr2,1516,PrMod4,TSys54,AB-2CD-0,07.12.2023,04:46:20,OK,OK,00:03:10,00:03:10,0.3,26.0,17.0
MatNr3,1517,PrMod3,TSys27,AB-3CD-8,07.12.2023,05:12:14,OK,OK,00:01:42,00:01:42,0.3,87.0,12.0
MatNr1,1518,PrMod4,TSys54,AB-1CD-2,07.12.2023,05:34:24,OK,OK,00:01:58,00:01:58,93.0,93.0,29.0
MatNr3,1519,PrMod3,TSys27,AB-3CD-9,07.12.2023,05:58:26,OK,OK,00:01:44,00:01:44,84.0,24.0,18.0
MatNr1,1520,PrMod3,TSys27,AB-1CD-6,07.12.2023,06:20:39,OK,OK,00:02:35,00:02:35,1.1,97.0,29.0
MatNr1,1521,PrMod4,TSys32,AB-1CD-7,07.12.2023,06:43:05,OK,OK,00:02:04,00:02:04,84.0,2.0,14.0
MatNr1,1522,PrMod2,TSys32,AB-1CD-0,07.12.2023,07:05:12,OK,OK,00:01:46,00:01:46,70.0,2.0,18.0
MatNr3,1523,PrMod4,TSys27,AB-3CD-6,07.12.2023,07:25:24,OK,OK,00:02:01,00:02:01,79.0,71.0,17.0
MatNr3,1524,PrMod3,TSys32,AB-3CD-4,07.12.2023,07:50:51,OK,OK,00:02:07,00:02:07,83.0,-21.12,22.0
MatNr2,1525,PrMod4,TSys27,AB-2CD-9,07.12.2023,08:13:20,OK,OK,00:01:43,00:01:43,81.0,23.0,23.0
MatNr1,1526,PrMod4,TSys27,AB-1CD-1,07.12.2023,08:35:54,OK,OK,00:01:01,00:01:01,90.0,95.0,16.0
MatNr3,1527,PrMod2,TSys54,AB-3CD-3,07.12.2023,08:58:24,OK,OK,00:02:11,00:02:11,1.2000000000000002,98.0,17.0
MatNr1,1528,PrMod4,TSys32,AB-1CD-4,07.12.2023,09:23:25,OK,OK,00:01:24,00:01:24,1.3000000000000005,24.0,14.0
MatNr3,1529,PrMod2,TSys32,AB-3CD-1,07.12.2023,09:46:37,OK,OK,00:02:27,00:02:27,94.0,7.0,23.0
MatNr3,1530,PrMod4,TSys27,AB-3CD-0,07.12.2023,10:09:54,OK,OK,00:02:06,00:02:06,94.0,88.0,13.0
MatNr3,1531,PrMod3,TSys54,AB-3CD-6,07.12.2023,10:34:43,OK,OK,00:02:07,00:02:07,0.2,92.0,21.0
MatNr3,1532,PrMod4,TSys27,AB-3CD-9,07.12.2023,10:58:21,OK,OK,00:01:56,00:01:56,0.7000000000000001,87.0,8.0
MatNr2,1533,PrMod2,TSys27,AB-2CD-6,07.12.2023,11:17:56,OK,OK,00:02:04,00:02:04,95.0,55.0,9.0
MatNr2,1533,PrMod2,TSys27,AB-2CD-6,07.12.2023,11:23:29,OK,OK,00:01:55,00:01:55,95.0,55.0,9.0
MatNr1,1534,PrMod1,TSys32,AB-1CD-3,07.12.2023,11:43:50,OK,OK,00:01:30,00:01:30,0.7000000000000001,90.0,22.0
MatNr1,1535,PrMod4,TSys54,AB-1CD-9,07.12.2023,12:04:14,OK,OK,00:02:21,00:02:21,1.2000000000000002,34.0,27.0
MatNr2,1536,PrMod3,TSys32,AB-2CD-5,07.12.2023,12:31:27,OK,OK,00:02:09,00:02:09,81.0,53.0,29.0
MatNr1,1537,PrMod3,TSys27,AB-1CD-0,07.12.2023,12:55:30,OK,OK,00:01:51,00:01:51,92.0,24.0,23.0
MatNr1,1538,PrMod3,TSys32,AB-1CD-8,07.12.2023,13:18:35,OK,OK,00:01:34,00:01:34,0.3,21.0,13.0
MatNr1,1539,PrMod3,TSys27,AB-1CD-1,07.12.2023,13:39:59,OK,OK,00:01:37,00:01:37,0.6,13.0,9.0
MatNr2,1540,PrMod3,TSys27,AB-2CD-1,07.12.2023,14:03:48,OK,OK,00:02:13,00:02:13,1.1,42.0,20.0
MatNr3,1541,PrMod4,TSys27,AB-3CD-9,07.12.2023,14:23:51,OK,OK,00:01:51,00:01:51,1.0,91.0,12.0
MatNr1,1542,PrMod2,TSys27,AB-1CD-4,07.12.2023,14:48:15,OK,OK,00:02:15,00:02:15,86.0,39.0,14.0
MatNr3,1543,PrMod4,TSys32,AB-3CD-5,07.12.2023,15:12:32,OK,OK,00:02:16,00:02:16,93.0,70.0,15.0
MatNr3,1544,PrMod4,TSys54,AB-3CD-2,07.12.2023,15:35:45,OK,OK,00:01:57,00:01:57,92.0,90.0,26.0
MatNr3,1545,PrMod1,TSys54,AB-3CD-1,07.12.2023,15:56:15,OK,OK,00:02:05,00:02:05,96.0,-75.56,24.0
MatNr2,1546,PrMod2,TSys32,AB-2CD-2,07.12.2023,16:22:05,OK,OK,00:02:13,00:02:13,0.8,97.0,8.0
MatNr1,1547,PrMod1,TSys54,AB-1CD-6,07.12.2023,16:46:33,OK,OK,00:01:53,00:01:53,99.0,26.0,5.0
MatNr1,1547,PrMod1,TSys54,AB-1CD-6,07.12.2023,16:52:49,OK,OK,00:00:53,00:00:53,99.0,26.0,5.0
MatNr1,1548,PrMod3,TSys54,AB-1CD-2,07.12.2023,17:15:46,OK,OK,00:01:39,00:01:39,1.5000000000000002,38.0,14.0
MatNr1,1549,PrMod1,TSys54,AB-1CD-4,07.12.2023,17:46:58,OK,OK,00:02:22,00:02:22,1.5000000000000002,86.0,20.0
MatNr2,1550,PrMod3,TSys32,AB-2CD-6,07.12.2023,18:09:52,OK,OK,00:02:11,00:02:11,1.3000000000000005,51.0,14.0
MatNr2,1551,PrMod3,TSys32,AB-2CD-8,07.12.2023,18:34:31,OK,OK,00:02:00,00:02:00,73.0,33.0,7.0
MatNr3,1552,PrMod4,TSys54,AB-3CD-0,07.12.2023,18:56:55,OK,OK,00:02:04,00:02:04,0.7000000000000001,23.0,28.0
MatNr3,1553,PrMod3,TSys27,AB-3CD-1,07.12.2023,19:20:02,OK,OK,00:01:27,00:01:27,1.0,55.0,22.0
MatNr3,1554,PrMod3,TSys27,AB-3CD-1,07.12.2023,19:41:21,OK,OK,00:02:02,00:02:02,74.0,76.0,7.0
MatNr2,1555,PrMod4,TSys32,AB-2CD-8,07.12.2023,20:04:41,OK,OK,00:01:51,00:01:51,0.3,99.0,10.0
MatNr3,1556,PrMod4,TSys54,AB-3CD-0,07.12.2023,20:27:04,OK,OK,00:01:52,00:01:52,1.1,92.0,29.0
MatNr1,1557,PrMod2,TSys54,AB-1CD-1,07.12.2023,20:45:51,OK,OK,00:02:13,00:02:13,0.3,31.0,19.0
MatNr2,1558,PrMod2,TSys27,AB-2CD-4,07.12.2023,21:04:38,OK,OK,00:02:04,00:02:04,0.2,40.0,10.0
MatNr2,1559,PrMod4,TSys54,AB-2CD-3,07.12.2023,21:30:20,OK,OK,00:01:47,00:01:47,0.9,59.0,6.0
MatNr1,1560,PrMod3,TSys32,AB-1CD-3,07.12.2023,21:53:44,OK,OK,00:02:24,00:02:24,92.0,43.0,24.0
MatNr2,1561,PrMod1,TSys27,AB-2CD-3,07.12.2023,22:21:42,OK,OK,00:01:53,00:01:53,0.1,77.0,8.0
MatNr3,1562,PrMod4,TSys32,AB-3CD-6,07.12.2023,22:40:59,OK,OK,00:01:25,00:01:25,0.4,17.0,24.0
MatNr3,1563,PrMod1,TSys32,AB-3CD-7,07.12.2023,23:02:41,OK,OK,00:01:29,00:01:29,93.0,67.0,24.0
MatNr1,1564,PrMod2,TSys27,AB-1CD-9,07.12.2023,23:27:18,OK,OK,00:01:55,00:01:55,1.3000000000000005,38.0,16.0
MatNr2,1565,PrMod4,TSys54,AB-2CD-4,07.12.2023,23:50:00,OK,OK,00:01:20,00:01:20,0.6,52.0,23.0
MatNr2,1566,PrMod2,TSys54,AB-2CD-8,08.12.2023,00:11:16,OK,OK,00:02:53,00:02:53,72.0,73.0,19.0
MatNr2,1567,PrMod3,TSys27,AB-2CD-2,08.12.2023,00:35:31,OK,OK,00:02:12,00:02:12,0.8,33.0,26.0
MatNr1,1568,PrMod4,TSys27,AB-1CD-2,08.12.2023,00:59:37,OK,OK,00:01:44,00:01:44,94.0,28.0,21.0
MatNr1,1569,PrMod2,TSys54,AB-1CD-8,08.12.2023,01:22:50,OK,OK,00:01:20,00:01:20,75.0,1.0,8.0
MatNr2,1570,PrMod4,TSys27,AB-2CD-8,08.12.2023,01:44:51,OK,OK,00:01:57,00:01:57,0.1,38.0,10.0
MatNr2,1571,PrMod1,TSys54,AB-2CD-8,08.12.2023,02:08:55,OK,OK,00:02:13,00:02:13,1.2000000000000002,92.0,26.0
MatNr3,1572,PrMod1,TSys27,AB-3CD-1,08.12.2023,02:30:17,OK,OK,00:01:58,00:01:58,0.4,0.0,14.0
MatNr2,1573,PrMod1,TSys54,AB-2CD-6,08.12.2023,02:55:37,OK,OK,00:01:51,00:01:51,1.3000000000000005,36.0,19.0
MatNr3,1574,PrMod3,TSys54,AB-3CD-6,08.12.2023,03:19:44,OK,OK,00:01:59,00:01:59,86.0,52.0,15.0
MatNr3,1575,PrMod1,TSys32,AB-3CD-4,08.12.2023,03:44:38,OK,OK,00:03:00,00:03:00,1.0,77.0,14.0
MatNr1,1576,PrMod2,TSys32,AB-1CD-0,08.12.2023,04:05:47,OK,OK,00:02:10,00:02:10,77.0,56.0,13.0
MatNr3,1577,PrMod3,TSys32,AB-3CD-7,08.12.2023,04:30:33,OK,OK,00:02:11,00:02:11,99.0,50.0,26.0
MatNr1,1578,PrMod3,TSys54,AB-1CD-6,08.12.2023,04:56:32,OK,OK,00:02:56,00:02:56,79.0,37.0,7.0
MatNr3,1579,PrMod4,TSys32,AB-3CD-7,08.12.2023,05:20:31,OK,OK,00:02:09,00:02:09,0.4,-82.26,24.0
MatNr1,1580,PrMod3,TSys54,AB-1CD-3,08.12.2023,05:40:13,OK,OK,00:02:26,00:02:26,89.0,91.0,17.96
MatNr1,1581,PrMod3,TSys27,AB-1CD-9,08.12.2023,06:05:26,OK,OK,00:01:30,00:01:30,95.0,88.0,16.0
MatNr1,1582,PrMod2,TSys54,AB-1CD-5,08.12.2023,06:28:59,OK,OK,00:02:04,00:02:04,91.0,7.0,28.0
MatNr3,1583,PrMod4,TSys32,AB-3CD-4,08.12.2023,06:53:36,OK,OK,00:02:08,00:02:08,74.0,-89.78,25.0
MatNr1,1584,PrMod2,TSys32,AB-1CD-1,08.12.2023,07:18:04,OK,OK,00:01:40,00:01:40,0.9,83.0,18.0
MatNr3,1585,PrMod3,TSys27,AB-3CD-4,08.12.2023,07:43:43,OK,OK,00:01:50,00:01:50,0.6,26.0,15.0
MatNr2,1586,PrMod3,TSys54,AB-2CD-4,08.12.2023,08:06:58,OK,OK,00:01:53,00:01:53,1.0,30.0,22.0
MatNr1,1587,PrMod4,TSys54,AB-1CD-6,08.12.2023,08:31:35,OK,OK,00:02:13,00:02:13,0.7000000000000001,89.0,9.0
MatNr1,1588,PrMod3,TSys32,AB-1CD-4,08.12.2023,08:58:16,OK,OK,00:02:50,00:02:50,82.0,87.0,14.0
MatNr1,1589,PrMod4,TSys27,AB-1CD-3,08.12.2023,09:24:12,Angel_to_low,Tolerance_violence,00:02:31,00:02:31,1.3000000000000005,12.0,20.0
MatNr1,1590,PrMod1,TSys54,AB-1CD-0,08.12.2023,09:50:27,OK,OK,00:02:02,00:02:02,91.0,32.0,21.0
MatNr2,1591,PrMod3,TSys54,AB-2CD-4,08.12.2023,10:12:10,OK,OK,00:02:26,00:02:26,1.0,21.0,22.0
MatNr2,1592,PrMod2,TSys27,AB-2CD-8,08.12.2023,10:34:32,OK,OK,00:01:53,00:01:53,92.0,45.49,15.0
MatNr3,1593,PrMod4,TSys27,AB-3CD-7,08.12.2023,10:56:55,OK,OK,00:02:29,00:02:29,85.0,99.0,8.0
MatNr1,1594,PrMod3,TSys32,AB-1CD-0,08.12.2023,11:19:36,OK,OK,00:02:22,00:02:22,90.0,34.0,15.0
MatNr3,1595,PrMod2,TSys32,AB-3CD-7,08.12.2023,11:41:05,OK,OK,00:02:28,00:02:28,99.0,1.0,24.0
MatNr2,1596,PrMod4,TSys27,AB-2CD-5,08.12.2023,12:12:13,OK,OK,00:01:48,00:01:48,0.9,19.0,11.0
MatNr2,1597,PrMod1,TSys27,AB-2CD-3,08.12.2023,12:33:04,OK,OK,00:02:09,00:02:09,1.5000000000000002,72.0,25.0
MatNr2,1598,PrMod3,TSys27,AB-2CD-9,08.12.2023,12:55:47,OK,OK,00:01:50,00:01:50,87.0,25.0,26.0
MatNr1,1599,PrMod3,TSys27,AB-1CD-3,08.12.2023,13:24:27,OK,OK,00:02:24,00:02:24,1.2000000000000002,21.0,-40.77
MatNr3,1600,PrMod1,TSys54,AB-3CD-7,08.12.2023,13:46:13,OK,OK,00:01:32,00:01:32,0.4,10.0,18.0
MatNr3,1601,PrMod3,TSys27,AB-3CD-2,08.12.2023,14:08:35,OK,OK,00:02:15,00:02:15,0.4,53.0,5.0
MatNr3,1602,PrMod2,TSys54,AB-3CD-5,08.12.2023,14:31:42,OK,OK,00:01:32,00:01:32,0.5,61.0,21.0
MatNr2,1603,PrMod2,TSys27,AB-2CD-6,08.12.2023,14:53:26,OK,OK,00:01:54,00:01:54,98.0,94.0,23.0
MatNr1,1604,PrMod3,TSys54,AB-1CD-1,08.12.2023,15:14:09,OK,OK,00:02:01,00:02:01,91.0,30.95,6.0
MatNr3,1605,PrMod2,TSys32,AB-3CD-4,08.12.2023,15:37:29,OK,OK,00:02:01,00:02:01,0.2,32.0,8.0
MatNr3,1606,PrMod1,TSys54,AB-3CD-5,08.12.2023,16:00:08,OK,OK,00:02:17,00:02:17,0.4,39.0,-56.14
MatNr3,1607,PrMod1,TSys54,AB-3CD-2,08.12.2023,16:24:34,OK,OK,00:01:41,00:01:41,90.0,45.0,5.0
MatNr3,1608,PrMod1,TSys27,AB-3CD-2,08.12.2023,16:45:17,OK,OK,00:01:24,00:01:24,1.1,78.0,18.0
MatNr1,1609,PrMod1,TSys27,AB-1CD-0,08.12.2023,17:07:20,OK,OK,00:02:07,00:02:07,85.0,46.0,11.0
MatNr2,1610,PrMod4,TSys27,AB-2CD-5,08.12.2023,17:31:14,OK,OK,00:02:24,00:02:24,1.0,56.0,14.0
MatNr2,1611,PrMod4,TSys32,AB-2CD-2,08.12.2023,17:53:26,OK,OK,00:02:57,00:02:57,0.7000000000000001,9.0,19.0
MatNr2,1612,PrMod3,TSys32,AB-2CD-3,08.12.2023,18:21:11,OK,OK,00:02:17,00:02:17,0.7000000000000001,25.0,28.0
MatNr2,1613,PrMod2,TSys54,AB-2CD-2,08.12.2023,18:43:53,OK,OK,00:02:06,00:02:06,90.0,60.0,22.0
MatNr3,1614,PrMod3,TSys27,AB-3CD-1,08.12.2023,19:08:09,OK,OK,00:02:04,00:02:04,213.58,50.0,16.0
MatNr2,1615,PrMod4,TSys54,AB-2CD-3,08.12.2023,19:27:14,OK,OK,00:01:39,00:01:39,1.2000000000000002,41.0,27.0
MatNr1,1616,PrMod2,TSys27,AB-1CD-3,08.12.2023,19:49:15,OK,OK,00:01:30,00:01:30,1.5000000000000002,37.0,5.0
MatNr3,1617,PrMod2,TSys54,AB-3CD-0,08.12.2023,20:12:51,OK,OK,00:02:03,00:02:03,33.83,40.0,9.0
MatNr2,1618,PrMod4,TSys32,AB-2CD-6,08.12.2023,20:34:50,OK,OK,00:02:07,00:02:07,1.0,16.0,27.0
MatNr3,1619,PrMod3,TSys32,AB-3CD-5,08.12.2023,20:58:45,OK,OK,00:01:18,00:01:18,93.0,57.0,16.0
MatNr1,1620,PrMod2,TSys27,AB-1CD-1,08.12.2023,21:22:07,OK,OK,00:01:43,00:01:43,0.3,19.0,12.0
MatNr2,1621,PrMod1,TSys32,AB-2CD-2,08.12.2023,21:46:24,OK,OK,00:02:22,00:02:22,1.2000000000000002,16.0,27.0
MatNr2,1622,PrMod2,TSys32,AB-2CD-2,08.12.2023,22:10:36,OK,OK,00:02:04,00:02:04,0.4,95.0,5.0
MatNr1,1623,PrMod2,TSys54,AB-1CD-9,08.12.2023,22:36:42,OK,OK,00:02:10,00:02:10,0.6,53.0,17.0
MatNr2,1624,PrMod2,TSys32,AB-2CD-8,08.12.2023,23:02:41,OK,OK,00:02:08,00:02:08,89.0,17.0,29.0
MatNr3,1625,PrMod3,TSys27,AB-3CD-0,08.12.2023,23:24:18,OK,OK,00:01:43,00:01:43,76.0,81.0,16.0
MatNr3,1626,PrMod1,TSys32,AB-3CD-4,08.12.2023,23:44:42,OK,OK,00:02:39,00:02:39,84.0,31.0,17.0
MatNr1,1627,PrMod3,TSys27,AB-1CD-2,09.12.2023,00:09:52,OK,OK,00:01:40,00:01:40,98.0,26.0,28.0
MatNr2,1628,PrMod2,TSys54,AB-2CD-2,09.12.2023,00:32:30,OK,OK,00:01:40,00:01:40,-210.6,87.0,26.0
MatNr1,1629,PrMod4,TSys32,AB-1CD-4,09.12.2023,00:56:50,OK,OK,00:01:58,00:01:58,78.0,7.0,15.0
MatNr3,1630,PrMod1,TSys54,AB-3CD-5,09.12.2023,01:20:39,OK,OK,00:01:32,00:01:32,82.0,93.0,24.0
MatNr3,1631,PrMod1,TSys27,AB-3CD-4,09.12.2023,01:49:03,OK,OK,00:02:05,00:02:05,0.5,60.0,18.0
MatNr3,1632,PrMod2,TSys27,AB-3CD-3,09.12.2023,02:12:17,OK,OK,00:02:16,00:02:16,1.3000000000000005,34.0,20.0
MatNr1,1633,PrMod4,TSys32,AB-1CD-7,09.12.2023,02:36:28,OK,OK,00:01:44,00:01:44,87.0,13.0,27.0
MatNr2,1634,PrMod1,TSys32,AB-2CD-0,09.12.2023,02:59:47,OK,OK,00:02:26,00:02:26,87.0,11.0,26.0
MatNr2,1635,PrMod3,TSys54,AB-2CD-5,09.12.2023,03:24:19,OK,OK,00:01:50,00:01:50,90.0,90.0,15.0
MatNr3,1636,PrMod4,TSys32,AB-3CD-0,09.12.2023,03:47:36,OK,OK,00:01:29,00:01:29,84.0,178.95,8.0
MatNr2,1637,PrMod2,TSys54,AB-2CD-5,09.12.2023,04:13:22,OK,OK,00:02:22,00:02:22,93.0,97.0,16.0
MatNr1,1638,PrMod3,TSys32,AB-1CD-3,09.12.2023,04:36:43,OK,OK,00:02:02,00:02:02,80.0,50.0,27.0
MatNr1,1639,PrMod4,TSys32,AB-1CD-1,09.12.2023,05:00:49,OK,OK,00:02:17,00:02:17,0.1,36.0,17.0
MatNr3,1640,PrMod3,TSys32,AB-3CD-1,09.12.2023,05:22:06,OK,OK,00:01:56,00:01:56,1.5000000000000002,16.0,26.0
MatNr1,1641,PrMod2,TSys32,AB-1CD-5,09.12.2023,05:44:25,OK,OK,00:01:34,00:01:34,87.0,14.0,7.0
MatNr1,1642,PrMod4,TSys27,AB-1CD-5,09.12.2023,06:12:47,OK,OK,00:02:10,00:02:10,0.6,42.0,-10.23
MatNr3,1643,PrMod1,TSys27,AB-3CD-2,09.12.2023,06:39:16,OK,OK,00:01:22,00:01:22,71.0,47.0,10.0
MatNr2,1644,PrMod4,TSys32,AB-2CD-6,09.12.2023,07:00:42,OK,OK,00:02:41,00:02:41,85.0,47.0,19.0
MatNr2,1645,PrMod1,TSys32,AB-2CD-2,09.12.2023,07:26:26,OK,OK,00:01:37,00:01:37,75.0,11.0,20.0
MatNr2,1646,PrMod1,TSys54,AB-2CD-2,09.12.2023,07:50:27,OK,OK,00:02:03,00:02:03,0.6,35.0,23.0
MatNr2,1647,PrMod3,TSys27,AB-2CD-3,09.12.2023,08:14:37,OK,OK,00:01:58,00:01:58,0.7000000000000001,49.0,23.0
MatNr2,1648,PrMod4,TSys32,AB-2CD-7,09.12.2023,08:37:58,OK,OK,00:02:16,00:02:16,0.3,33.0,23.0
MatNr1,1649,PrMod2,TSys32,AB-1CD-5,09.12.2023,09:07:42,OK,OK,00:01:40,00:01:40,1.0,72.0,7.0
MatNr3,1650,PrMod1,TSys54,AB-3CD-5,09.12.2023,09:31:44,OK,OK,00:01:59,00:01:59,74.0,77.0,21.0
MatNr3,1651,PrMod1,TSys27,AB-3CD-9,09.12.2023,09:53:31,OK,OK,00:01:46,00:01:46,1.5000000000000002,59.0,19.0
MatNr2,1652,PrMod2,TSys27,AB-2CD-7,09.12.2023,10:15:20,OK,OK,00:02:23,00:02:23,81.0,35.0,25.0
MatNr3,1653,PrMod4,TSys32,AB-3CD-6,09.12.2023,10:39:25,OK,OK,00:01:41,00:01:41,73.0,80.0,12.0
MatNr3,1654,PrMod4,TSys54,AB-3CD-4,09.12.2023,11:01:19,OK,OK,00:02:11,00:02:11,86.0,75.0,7.0
MatNr3,1655,PrMod3,TSys27,AB-3CD-7,09.12.2023,11:25:38,OK,OK,00:01:43,00:01:43,91.0,32.0,18.0
MatNr3,1656,PrMod1,TSys32,AB-3CD-8,09.12.2023,11:49:05,OK,OK,00:01:56,00:01:56,99.0,96.0,29.0
MatNr1,1657,PrMod2,TSys54,AB-1CD-1,09.12.2023,12:11:34,OK,OK,00:02:10,00:02:10,0.3,69.0,19.0
MatNr1,1658,PrMod4,TSys27,AB-1CD-9,09.12.2023,12:33:23,OK,OK,00:01:40,00:01:40,1.4,69.0,9.0
MatNr1,1659,PrMod2,TSys27,AB-1CD-9,09.12.2023,12:57:02,OK,OK,00:01:43,00:01:43,83.0,44.0,17.0
MatNr1,1660,PrMod4,TSys54,AB-1CD-6,09.12.2023,13:22:51,OK,OK,00:01:47,00:01:47,73.0,11.0,22.0
MatNr1,1661,PrMod4,TSys27,AB-1CD-8,09.12.2023,13:47:09,OK,OK,00:01:35,00:01:35,0.3,50.0,29.0
MatNr2,1662,PrMod1,TSys27,AB-2CD-5,09.12.2023,14:10:39,OK,OK,00:01:26,00:01:26,0.8,29.0,9.0
MatNr1,1663,PrMod3,TSys54,AB-1CD-3,09.12.2023,14:33:58,OK,OK,00:02:06,00:02:06,93.0,-31.78,25.0
MatNr1,1664,PrMod2,TSys54,AB-1CD-0,09.12.2023,14:56:36,OK,OK,00:01:54,00:01:54,91.0,40.0,22.0
MatNr1,1665,PrMod2,TSys54,AB-1CD-2,09.12.2023,15:18:20,OK,OK,00:02:29,00:02:29,0.5,3.0,5.0
MatNr2,1666,PrMod1,TSys54,AB-2CD-8,09.12.2023,15:45:48,OK,OK,00:01:13,00:01:13,98.0,97.0,28.0
MatNr2,1667,PrMod4,TSys54,AB-2CD-1,09.12.2023,16:06:45,OK,OK,00:01:57,00:01:57,91.0,15.0,6.0
MatNr1,1668,PrMod3,TSys54,AB-1CD-7,09.12.2023,16:30:22,OK,OK,00:02:25,00:02:25,1.1,22.0,16.0
MatNr1,1669,PrMod3,TSys54,AB-1CD-2,09.12.2023,16:52:41,OK,OK,00:02:07,00:02:07,99.0,44.0,27.0
MatNr3,1670,PrMod1,TSys54,AB-3CD-8,09.12.2023,17:15:22,OK,OK,00:01:33,00:01:33,0.8,8.0,18.0
