MaterialNr,SerialNr,CheckMode,TestSystem,Description,Date,Time,Error,ErrorCat,Duration,Duration.1,col_11,col_12,col_13
MatNr2,1505,PrMod3,TSys32,AB-2CD-2,09.09.2024,03:53:07,OK,OK,00:02:10,00:02:10,0.6,69.0,12.0
MatNr1,1506,PrMod4,TSys27,AB-1CD-3,09.09.2024,04:15:55,OK,OK,00:01:34,00:01:34,1.4,95.0,20.0
MatNr1,1507,PrMod3,TSys27,AB-1CD-3,09.09.2024,04:38:28,OK,OK,00:01:52,00:01:52,0.7000000000000001,16.0,32.0
MatNr2,1508,PrMod4,TSys27,AB-2CD-0,09.09.2024,05:00:29,OK,OK,00:01:23,00:01:23,0.6,17.0,28.0
MatNr1,1509,PrMod2,TSys27,AB-1CD-9,09.09.2024,05:23:43,OK,OK,00:02:03,00:02:03,93.0,41.0,29.0
MatNr3,1510,PrMod4,TSys27,AB-3CD-1,09.09.2024,05:50:13,OK,OK,00:02:23,00:02:23,0.2,6.0,-48.32
MatNr3,1510,PrMod4,TSys27,AB-3CD-1,09.09.2024,05:56:33,OK,OK,00:01:48,00:01:48,0.2,6.0,36.0
MatNr3,1511,PrMod4,TSys54,AB-3CD-8,09.09.2024,06:21:12,OK,OK,00:02:11,00:02:11,94.0,38.0,14.0
MatNr2,1512,PrMod3,TSys27,AB-2CD-9,09.09.2024,06:44:14,OK,OK,00:01:35,00:01:35,0.9,66.0,26.0
MatNr2,1513,PrMod2,TSys32,AB-2CD-3,09.09.2024,07:07:53,OK,OK,00:01:57,00:01:57,88.0,69.0,5.0
MatNr3,1514,PrMod3,TSys32,AB-3CD-2,09.09.2024,07:29:57,OK,OK,00:01:29,00:01:29,93.0,24.0,18.0
MatNr1,1515,PrMod4,TSys27,AB-1CD-8,09.09.2024,07:54:04,OK,OK,00:01:26,00:01:26,96.0,78.0,30.0
MatNr2,1516,PrMod4,TSys27,AB-2CD-8,09.09.2024,08:13:57,OK,OK,00:02:45,00:02:45,99.0,39.0,22.0
MatNr3,1517,PrMod1,TSys27,AB-3CD-7,09.09.2024,08:37:38,OK,OK,00:01:33,00:01:33,0.6,4.0,29.0
MatNr2,1518,PrMod4,TSys54,AB-2CD-4,09.09.2024,09:01:43,OK,OK,00:02:30,00:02:30,3.33,23.0,36.0
MatNr2,1519,PrMod2,TSys32,AB-2CD-1,09.09.2024,09:22:11,OK,OK,00:01:52,00:01:52,1.1,1.0,29.0
MatNr3,1520,PrMod4,TSys32,AB-3CD-5,09.09.2024,09:49:13,OK,OK,00:02:45,00:02:45,94.0,36.0,30.0
MatNr1,1521,PrMod2,TSys32,AB-1CD-9,09.09.2024,10:11:03,OK,OK,00:01:57,00:01:57,1.2000000000000002,47.0,8.0
MatNr3,1522,PrMod1,TSys32,AB-3CD-4,09.09.2024,10:34:29,OK,OK,00:02:06,00:02:06,98.0,68.0,20.0
MatNr2,1523,PrMod3,TSys54,AB-2CD-1,09.09.2024,10:57:54,OK,OK,00:01:44,00:01:44,95.0,62.0,38.0
MatNr3,1524,PrMod4,TSys54,AB-3CD-0,09.09.2024,11:21:32,OK,OK,00:02:43,00:02:43,0.1,87.0,14.0
MatNr1,1525,PrMod3,TSys54,AB-1CD-4,09.09.2024,11:44:54,OK,OK,00:02:08,00:02:08,0.6,14.0,23.0
MatNr3,1526,PrMod3,TSys32,AB-3CD-9,09.09.2024,12:08:14,OK,OK,00:02:25,00:02:25,0.6,39.0,7.0
MatNr1,1527,PrMod1,TSys54,AB-1CD-7,09.09.2024,12:33:17,OK,OK,00:01:26,00:01:26,1.5000000000000002,19.0,5.0
MatNr1,1528,PrMod2,TSys54,AB-1CD-5,09.09.2024,12:56:25,OK,OK,00:02:02,00:02:02,82.0,18.0,33.0
MatNr1,1529,PrMod2,TSys32,AB-1CD-6,09.09.2024,13:21:49,OK,OK,00:01:51,00:01:51,96.0,79.0,28.0
MatNr2,1530,PrMod4,TSys27,AB-2CD-9,09.09.2024,13:46:28,OK,OK,00:01:49,00:01:49,97.0,65.0,27.0
MatNr3,1531,PrMod1,TSys32,AB-3CD-4,09.09.2024,14:07:29,OK,OK,00:01:39,00:01:39,0.8,57.0,18.0
MatNr2,1532,PrMod3,TSys32,AB-2CD-1,09.09.2024,14:30:27,OK,OK,00:02:21,00:02:21,99.0,26.0,24.0
MatNr3,1533,PrMod2,TSys54,AB-3CD-8,09.09.2024,14:52:24,Angel_to_low,Tolerance_violence,00:01:48,00:01:48,0.9,60.0,23.0
MatNr3,1533,PrMod2,TSys54,AB-3CD-8,09.09.2024,14:57:26,OK,OK,00:01:52,00:01:52,0.9,60.0,23.0
MatNr3,1533,PrMod2,TSys54,AB-3CD-8,09.09.2024,15:03:13,OK,OK,00:02:13,00:02:13,0.9,60.0,23.0
MatNr1,1534,PrMod1,TSys27,AB-1CD-0,09.09.2024,15:23:31,OK,OK,00:01:40,00:01:40,1.1,71.0,16.0
MatNr3,1535,PrMod2,TSys54,AB-3CD-6,09.09.2024,15:48:03,OK,OK,00:02:03,00:02:03,81.0,7.0,36.0
MatNr3,1536,PrMod4,TSys32,AB-3CD-8,09.09.2024,16:11:15,OK,OK,00:02:08,00:02:08,0.30000000000000004,35.0,6.0
MatNr3,1537,PrMod1,TSys54,AB-3CD-3,09.09.2024,16:37:31,OK,OK,00:02:05,00:02:05,1.4,91.0,24.0
MatNr2,1538,PrMod1,TSys54,AB-2CD-8,09.09.2024,17:01:33,OK,OK,00:02:21,00:02:21,1.1,79.0,12.0
MatNr3,1539,PrMod1,TSys32,AB-3CD-6,09.09.2024,17:23:12,OK,OK,00:02:15,00:02:15,1.2000000000000002,40.0,22.0
MatNr1,1540,PrMod4,TSys54,AB-1CD-0,09.09.2024,17:44:50,OK,OK,00:02:01,00:02:01,82.0,75.0,14.0
MatNr3,1541,PrMod3,TSys32,AB-3CD-4,09.09.2024,18:08:23,OK,OK,00:02:24,00:02:24,1.5000000000000002,98.0,27.0
MatNr2,1542,PrMod4,TSys27,AB-2CD-2,09.09.2024,18:31:06,OK,OK,00:01:23,00:01:23,1.1,79.0,31.0
MatNr3,1543,PrMod3,TSys32,AB-3CD-2,09.09.2024,18:53:32,OK,OK,00:01:49,00:01:49,91.0,82.0,34.0
MatNr3,1544,PrMod3,TSys27,AB-3CD-0,09.09.2024,19:20:09,OK,OK,00:01:30,00:01:30,83.0,49.0,23.0
MatNr3,1545,PrMod3,TSys32,AB-3CD-3,09.09.2024,19:42:12,OK,OK,00:02:01,00:02:01,80.0,90.0,8.0
MatNr2,1546,PrMod1,TSys27,AB-2CD-5,09.09.2024,20:04:09,OK,OK,00:02:05,00:02:05,0.1,82.0,28.0
MatNr3,1547,PrMod3,TSys54,AB-3CD-1,09.09.2024,20:28:16,OK,OK,00:02:08,00:02:08,80.0,87.0,12.0
MatNr2,1548,PrMod2,TSys54,AB-2CD-3,09.09.2024,20:52:45,OK,OK,00:01:33,00:01:33,83.0,9.0,37.0
MatNr1,1549,PrMod4,TSys54,AB-1CD-3,09.09.2024,21:15:09,OK,OK,00:02:10,00:02:10,0.7000000000000001,34.0,23.0
MatNr3,1550,PrMod1,TSys27,AB-3CD-7,09.09.2024,21:35:53,OK,OK,00:02:07,00:02:07,83.0,39.0,36.0
MatNr3,1551,PrMod4,TSys27,AB-3CD-9,09.09.2024,22:00:13,OK,OK,00:02:14,00:02:14,1.0,66.0,39.0
MatNr2,1552,PrMod1,TSys32,AB-2CD-0,09.09.2024,22:29:17,OK,OK,00:02:24,00:02:24,0.8,26.0,22.0
MatNr2,1553,PrMod4,TSys32,AB-2CD-2,09.09.2024,22:52:52,OK,OK,00:01:23,00:01:23,0.2,4.0,38.0
MatNr3,1554,PrMod1,TSys32,AB-3CD-1,09.09.2024,23:12:17,OK,OK,00:01:44,00:01:44,0.6,12.0,34.0
MatNr3,1554,PrMod1,TSys32,AB-3CD-1,09.09.2024,23:17:18,OK,OK,00:02:07,00:02:07,0.6,12.0,34.0
MatNr1,1555,PrMod2,TSys27,AB-1CD-2,09.09.2024,23:41:18,OK,OK,00:02:01,00:02:01,88.0,98.0,36.0
MatNr1,1556,PrMod2,TSys32,AB-1CD-1,10.09.2024,00:07:07,OK,OK,00:01:24,00:01:24,94.0,82.0,34.0
MatNr1,1557,PrMod2,TSys32,AB-1CD-4,10.09.2024,00:27:41,OK,OK,00:01:37,00:01:37,95.0,-12.75,23.0
MatNr2,1558,PrMod4,TSys27,AB-2CD-8,10.09.2024,00:50:24,OK,OK,00:02:02,00:02:02,0.8,7.0,13.0
MatNr1,1559,PrMod2,TSys32,AB-1CD-7,10.09.2024,01:14:41,OK,OK,00:02:06,00:02:06,89.0,52.0,20.0
MatNr2,1560,PrMod1,TSys54,AB-2CD-1,10.09.2024,01:38:07,OK,OK,00:02:14,00:02:14,93.0,16.0,16.0
MatNr1,1561,PrMod2,TSys54,AB-1CD-9,10.09.2024,02:01:26,OK,OK,00:01:43,00:01:43,92.0,73.0,4.02
MatNr2,1562,PrMod4,TSys32,AB-2CD-3,10.09.2024,02:26:06,OK,OK,00:02:08,00:02:08,205.88,50.0,26.0
MatNr1,1563,PrMod4,TSys32,AB-1CD-6,10.09.2024,02:50:57,OK,OK,00:02:21,00:02:21,1.4,3.0,31.0
MatNr1,1564,PrMod3,TSys32,AB-1CD-4,10.09.2024,03:15:47,OK,OK,00:02:00,00:02:00,1.3000000000000005,64.0,10.0
MatNr3,1565,PrMod4,TSys54,AB-3CD-0,10.09.2024,03:41:22,OK,OK,00:01:38,00:01:38,0.7000000000000001,20.0,26.0
MatNr2,1566,PrMod1,TSys27,AB-2CD-5,10.09.2024,04:03:01,OK,OK,00:02:01,00:02:01,92.0,26.0,13.0
MatNr2,1567,PrMod4,TSys32,AB-2CD-0,10.09.2024,04:28:11,OK,OK,00:02:14,00:02:14,0.2,20.0,9.0
MatNr2,1568,PrMod2,TSys54,AB-2CD-2,10.09.2024,04:52:16,OK,OK,00:02:11,00:02:11,1.1,60.0,18.0
MatNr1,1569,PrMod1,TSys32,AB-1CD-8,10.09.2024,05:15:52,OK,OK,00:02:03,00:02:03,93.0,22.0,24.0
MatNr1,1570,PrMod4,TSys54,AB-1CD-6,10.09.2024,05:39:22,OK,OK,00:02:39,00:02:39,1.0,27.0,35.0
MatNr1,1571,PrMod3,TSys27,AB-1CD-3,10.09.2024,06:09:12,OK,OK,00:02:16,00:02:16,88.0,96.0,39.0
MatNr1,1572,PrMod1,TSys27,AB-1CD-8,10.09.2024,06:32:43,OK,OK,00:02:25,00:02:25,93.0,46.0,39.0
MatNr2,1573,PrMod1,TSys27,AB-2CD-7,10.09.2024,06:59:16,OK,OK,00:01:56,00:01:56,97.0,86.0,29.0
MatNr2,1574,PrMod1,TSys27,AB-2CD-2,10.09.2024,07:21:04,OK,OK,00:02:49,00:02:49,1.3000000000000005,63.0,14.0
MatNr2,1575,PrMod3,TSys32,AB-2CD-2,10.09.2024,07:44:19,OK,OK,00:02:27,00:02:27,1.4,27.0,20.0
MatNr2,1576,PrMod3,TSys27,AB-2CD-7,10.09.2024,08:14:07,OK,OK,00:02:21,00:02:21,1.1,62.0,19.0
MatNr1,1577,PrMod3,TSys27,AB-1CD-9,10.09.2024,08:47:06,OK,OK,00:02:33,00:02:33,0.5,51.0,38.0
MatNr1,1578,PrMod4,TSys32,AB-1CD-8,10.09.2024,09:11:18,OK,OK,00:01:52,00:01:52,82.0,68.0,5.0
MatNr2,1579,PrMod1,TSys54,AB-2CD-9,10.09.2024,09:32:39,OK,OK,00:02:35,00:02:35,2.58,81.0,21.0
MatNr2,1580,PrMod4,TSys27,AB-2CD-2,10.09.2024,09:55:41,OK,OK,00:01:51,00:01:51,95.0,88.0,6.0
MatNr3,1581,PrMod2,TSys27,AB-3CD-2,10.09.2024,10:19:22,OK,OK,00:01:48,00:01:48,0.30000000000000004,10.0,26.0
MatNr3,1582,PrMod1,TSys27,AB-3CD-2,10.09.2024,10:44:20,OK,OK,00:02:11,00:02:11,91.0,40.0,16.0
MatNr1,1583,PrMod3,TSys54,AB-1CD-6,10.09.2024,11:09:24,OK,OK,00:02:42,00:02:42,99.0,93.0,18.0
MatNr3,1584,PrMod3,TSys54,AB-3CD-0,10.09.2024,11:33:31,OK,OK,00:02:20,00:02:20,91.0,18.0,20.0
MatNr3,1585,PrMod1,TSys27,AB-3CD-8,10.09.2024,11:58:23,OK,OK,00:01:38,00:01:38,90.0,32.0,8.0
MatNr3,1586,PrMod1,TSys54,AB-3CD-3,10.09.2024,12:25:01,OK,OK,00:02:05,00:02:05,81.0,69.0,34.0
MatNr1,1587,PrMod1,TSys27,AB-1CD-0,10.09.2024,12:51:07,OK,OK,00:01:58,00:01:58,0.7000000000000001,40.0,18.0
MatNr2,1588,PrMod2,TSys32,AB-2CD-3,10.09.2024,13:13:35,OK,OK,00:01:34,00:01:34,1.5000000000000002,46.0,25.0
MatNr2,1589,PrMod1,TSys32,AB-2CD-1,10.09.2024,13:38:31,OK,OK,00:02:23,00:02:23,0.2,35.0,27.0
MatNr3,1590,PrMod2,TSys54,AB-3CD-4,10.09.2024,14:05:59,OK,OK,00:02:29,00:02:29,95.0,52.0,9.0
MatNr1,1591,PrMod1,TSys32,AB-1CD-3,10.09.2024,14:28:28,OK,OK,00:01:53,00:01:53,0.7000000000000001,4.0,23.0
MatNr1,1592,PrMod2,TSys32,AB-1CD-7,10.09.2024,14:52:10,OK,OK,00:01:29,00:01:29,88.0,51.0,38.0
MatNr2,1593,PrMod2,TSys32,AB-2CD-0,10.09.2024,15:15:02,OK,OK,00:02:08,00:02:08,88.0,35.0,38.0
MatNr1,1594,PrMod2,TSys54,AB-1CD-4,10.09.2024,15:38:03,OK,OK,00:02:44,00:02:44,99.0,60.0,21.0
MatNr3,1595,PrMod1,TSys27,AB-3CD-1,10.09.2024,16:06:35,OK,OK,00:01:26,00:01:26,0.5,33.0,30.0
MatNr1,1596,PrMod1,TSys32,AB-1CD-0,10.09.2024,16:31:11,OK,OK,00:01:31,00:01:31,98.0,39.0,6.0
MatNr1,1597,PrMod4,TSys32,AB-1CD-9,10.09.2024,16:53:36,OK,OK,00:01:58,00:01:58,84.0,71.0,19.0
MatNr3,1598,PrMod3,TSys27,AB-3CD-3,10.09.2024,17:19:57,OK,OK,00:02:37,00:02:37,87.0,20.0,21.0
MatNr3,1598,PrMod3,TSys27,AB-3CD-3,10.09.2024,17:27:05,OK,OK,00:01:53,00:01:53,87.0,20.0,21.0
MatNr2,1599,PrMod2,TSys27,AB-2CD-7,10.09.2024,17:52:08,OK,OK,00:01:59,00:01:59,83.0,22.0,32.0
MatNr2,1600,PrMod3,TSys54,AB-2CD-3,10.09.2024,18:17:01,OK,OK,00:01:58,00:01:58,1.4,99.0,14.0
MatNr2,1601,PrMod4,TSys27,AB-2CD-1,10.09.2024,18:44:30,OK,OK,00:01:21,00:01:21,94.0,89.0,18.0
MatNr1,1602,PrMod4,TSys54,AB-1CD-7,10.09.2024,19:04:38,OK,OK,00:01:52,00:01:52,93.0,81.0,21.0
MatNr2,1603,PrMod1,TSys54,AB-2CD-4,10.09.2024,19:28:36,OK,OK,00:02:23,00:02:23,1.4,10.0,28.89
MatNr1,1604,PrMod4,TSys54,AB-1CD-9,10.09.2024,19:54:17,OK,OK,00:01:45,00:01:45,2.81,50.0,15.0
MatNr1,1605,PrMod2,TSys32,AB-1CD-7,10.09.2024,20:18:01,OK,OK,00:02:22,00:02:22,0.9,53.0,38.0
MatNr2,1606,PrMod3,TSys32,AB-2CD-4,10.09.2024,20:39:34,OK,OK,00:01:40,00:01:40,96.0,32.0,32.0
MatNr2,1607,PrMod2,TSys32,AB-2CD-6,10.09.2024,21:04:40,OK,OK,00:01:38,00:01:38,0.9,89.0,6.0
MatNr2,1608,PrMod2,TSys32,AB-2CD-3,10.09.2024,21:25:50,OK,OK,00:01:41,00:01:41,0.1,58.0,39.0
MatNr3,1609,PrMod4,TSys32,AB-3CD-8,10.09.2024,21:53:23,OK,OK,00:01:55,00:01:55,82.0,49.0,20.0
MatNr1,1610,PrMod3,TSys54,AB-1CD-9,10.09.2024,22:17:38,OK,OK,00:02:07,00:02:07,93.0,29.0,15.0
MatNr3,1611,PrMod2,TSys27,AB-3CD-7,10.09.2024,22:41:18,OK,OK,00:02:06,00:02:06,0.4,26.0,20.0
MatNr1,1612,PrMod2,TSys54,AB-1CD-5,10.09.2024,23:05:32,OK,OK,00:01:41,00:01:41,93.0,91.0,9.0
MatNr3,1613,PrMod1,TSys32,AB-3CD-6,10.09.2024,23:30:28,OK,OK,00:01:25,00:01:25,1.2000000000000002,58.0,37.0
MatNr1,1614,PrMod2,TSys54,AB-1CD-4,10.09.2024,23:55:08,OK,OK,00:01:51,00:01:51,86.0,95.0,24.0
MatNr2,1615,PrMod4,TSys54,AB-2CD-5,11.09.2024,00:16:05,OK,OK,00:02:12,00:02:12,0.6,7.0,7.0
MatNr3,1616,PrMod2,TSys27,AB-3CD-7,11.09.2024,00:40:44,OK,OK,00:02:18,00:02:18,0.8,7.0,30.0
MatNr1,1617,PrMod1,TSys32,AB-1CD-5,11.09.2024,01:07:08,OK,OK,00:01:46,00:01:46,86.0,10.0,38.0
MatNr1,1618,PrMod1,TSys32,AB-1CD-2,11.09.2024,01:26:55,OK,OK,00:02:09,00:02:09,0.4,97.0,14.0
MatNr2,1619,PrMod4,TSys54,AB-2CD-5,11.09.2024,01:52:21,OK,OK,00:02:10,00:02:10,87.0,85.0,21.0
MatNr3,1620,PrMod1,TSys32,AB-3CD-4,11.09.2024,02:14:38,OK,OK,00:01:51,00:01:51,0.6,99.0,16.0
MatNr1,1621,PrMod2,TSys27,AB-1CD-8,11.09.2024,02:39:54,OK,OK,00:01:57,00:01:57,1.1,90.0,17.0
MatNr3,1622,PrMod2,TSys54,AB-3CD-4,11.09.2024,03:03:08,OK,OK,00:01:33,00:01:33,92.0,92.0,19.0
MatNr2,1623,PrMod4,TSys54,AB-2CD-0,11.09.2024,03:23:31,OK,OK,00:01:39,00:01:39,94.0,87.0,31.0
MatNr1,1624,PrMod3,TSys27,AB-1CD-8,11.09.2024,03:45:11,OK,OK,00:01:24,00:01:24,0.2,39.0,25.73
MatNr2,1625,PrMod4,TSys32,AB-2CD-5,11.09.2024,04:07:04,OK,OK,00:02:43,00:02:43,1.4,9.0,35.0
MatNr1,1626,PrMod1,TSys32,AB-1CD-9,11.09.2024,04:33:40,OK,OK,00:02:11,00:02:11,82.0,78.0,20.0
MatNr1,1627,PrMod2,TSys27,AB-1CD-5,11.09.2024,04:54:56,OK,OK,00:01:57,00:01:57,1.3000000000000005,11.0,18.0
MatNr3,1628,PrMod3,TSys54,AB-3CD-0,11.09.2024,05:17:55,OK,OK,00:01:50,00:01:50,94.0,-93.72,10.0
MatNr3,1629,PrMod2,TSys32,AB-3CD-2,11.09.2024,05:37:54,OK,OK,00:02:15,00:02:15,96.0,80.0,14.0
MatNr2,1630,PrMod2,TSys27,AB-2CD-8,11.09.2024,06:03:46,Angel_to_low,Tolerance_violence,00:01:46,00:01:46,1.1,82.0,17.0
MatNr1,1631,PrMod3,TSys54,AB-1CD-6,11.09.2024,06:23:54,OK,OK,00:02:34,00:02:34,1.0,81.0,18.0
MatNr3,1632,PrMod2,TSys54,AB-3CD-3,11.09.2024,06:47:41,OK,OK,00:01:45,00:01:45,97.0,25.0,16.0
MatNr1,1633,PrMod4,TSys32,AB-1CD-2,11.09.2024,07:11:22,OK,OK,00:01:33,00:01:33,1.0,8.0,29.0
MatNr2,1634,PrMod3,TSys27,AB-2CD-7,11.09.2024,07:35:30,OK,OK,00:01:56,00:01:56,1.1,48.0,36.0
MatNr2,1635,PrMod3,TSys27,AB-2CD-3,11.09.2024,07:59:29,OK,OK,00:01:38,00:01:38,0.4,-7.1,29.0
MatNr3,1636,PrMod1,TSys32,AB-3CD-1,11.09.2024,08:21:08,OK,OK,00:01:48,00:01:48,0.5,26.0,34.0
MatNr2,1637,PrMod1,TSys32,AB-2CD-6,11.09.2024,08:41:30,OK,OK,00:01:57,00:01:57,1.5000000000000002,62.0,13.0
MatNr3,1638,PrMod2,TSys32,AB-3CD-9,11.09.2024,09:05:53,OK,OK,00:02:04,00:02:04,1.3000000000000005,11.0,23.0
MatNr2,1639,PrMod3,TSys27,AB-2CD-5,11.09.2024,09:29:23,OK,OK,00:01:59,00:01:59,0.1,33.0,18.0
MatNr1,1640,PrMod3,TSys32,AB-1CD-1,11.09.2024,09:52:11,OK,OK,00:01:57,00:01:57,89.0,54.0,39.0
MatNr3,1641,PrMod2,TSys32,AB-3CD-0,11.09.2024,10:19:06,OK,OK,00:02:03,00:02:03,0.5,93.0,36.0
MatNr3,1641,PrMod2,TSys32,AB-3CD-0,11.09.2024,10:23:00,OK,OK,00:02:05,00:02:05,0.5,93.0,36.0
MatNr3,1642,PrMod1,TSys32,AB-3CD-1,11.09.2024,10:48:27,OK,OK,00:01:34,00:01:34,1.3000000000000005,2.0,34.0
MatNr1,1643,PrMod3,TSys32,AB-1CD-4,11.09.2024,11:11:42,OK,OK,00:02:33,00:02:33,90.0,91.0,9.0
MatNr1,1644,PrMod4,TSys27,AB-1CD-6,11.09.2024,11:33:04,OK,OK,00:01:26,00:01:26,0.6,14.0,24.0
MatNr1,1644,PrMod4,TSys27,AB-1CD-6,11.09.2024,11:36:56,OK,OK,00:01:26,00:01:26,0.6,14.0,24.0
MatNr1,1645,PrMod1,TSys54,AB-1CD-8,11.09.2024,11:58:19,OK,OK,00:02:03,00:02:03,95.0,30.0,12.0
MatNr3,1646,PrMod1,TSys54,AB-3CD-3,11.09.2024,12:22:42,OK,OK,00:01:35,00:01:35,80.0,38.0,38.0
MatNr2,1647,PrMod2,TSys54,AB-2CD-3,11.09.2024,12:45:33,OK,OK,00:01:39,00:01:39,90.0,78.0,11.0
MatNr2,1648,PrMod2,TSys54,AB-2CD-1,11.09.2024,13:07:28,Angel_to_low,Tolerance_violence,00:01:35,00:01:35,0.1,66.0,6.0
MatNr1,1649,PrMod2,TSys27,AB-1CD-9,11.09.2024,13:26:13,OK,OK,00:01:52,00:01:52,80.0,1.0,25.0
MatNr3,1650,PrMod2,TSys27,AB-3CD-1,11.09.2024,13:53:23,OK,OK,00:01:26,00:01:26,-131.35,11.0,22.0
MatNr1,1651,PrMod1,TSys54,AB-1CD-8,11.09.2024,14:16:19,OK,OK,00:01:49,00:01:49,81.0,87.0,30.0
MatNr1,1652,PrMod4,TSys27,AB-1CD-6,11.09.2024,14:39:27,OK,OK,00:02:44,00:02:44,0.9,45.0,32.0
MatNr1,1653,PrMod3,TSys32,AB-1CD-0,11.09.2024,15:04:58,OK,OK,00:02:12,00:02:12,1.4,49.0,16.0
MatNr2,1654,PrMod1,TSys54,AB-2CD-7,11.09.2024,15:26:22,OK,OK,00:01:33,00:01:33,0.30000000000000004,74.0,28.0
MatNr3,1655,PrMod2,TSys27,AB-3CD-6,11.09.2024,15:51:04,OK,OK,00:02:11,00:02:11,0.5,61.0,5.0
MatNr1,1656,PrMod3,TSys32,AB-1CD-2,11.09.2024,16:14:17,OK,OK,00:02:09,00:02:09,0.5,34.0,26.0
MatNr2,1657,PrMod3,TSys27,AB-2CD-9,11.09.2024,16:39:54,OK,OK,00:01:55,00:01:55,90.0,67.0,35.0
MatNr3,1658,PrMod4,TSys27,AB-3CD-9,11.09.2024,17:00:17,OK,OK,00:02:10,00:02:10,1.4,73.0,31.0
MatNr2,1659,PrMod4,TSys27,AB-2CD-4,11.09.2024,17:24:16,OK,OK,00:01:51,00:01:51,67.35,99.0,34.0
MatNr3,1660,PrMod1,TSys32,AB-3CD-7,11.09.2024,17:46:45,OK,OK,00:02:17,00:02:17,0.2,39.0,31.0
MatNr3,1661,PrMod2,TSys32,AB-3CD-7,11.09.2024,18:13:20,OK,OK,00:01:25,00:01:25,1.0,72.0,24.0
MatNr3,1662,PrMod2,TSys54,AB-3CD-3,11.09.2024,18:33:26,OK,OK,00:01:46,00:01:46,1.5000000000000002,12.0,5.0
MatNr3,1663,PrMod4,TSys32,AB-3CD-3,11.09.2024,18:58:08,OK,OK,00:02:04,00:02:04,1.2000000000000002,27.0,31.0
MatNr3,1664,PrMod2,TSys54,AB-3CD-2,11.09.2024,19:23:43,OK,OK,00:02:06,00:02:06,86.0,50.0,39.0
MatNr3,1665,PrMod4,TSys54,AB-3CD-5,11.09.2024,19:48:25,OK,OK,00:01:49,00:01:49,83.0,48.0,22.0
MatNr2,1666,PrMod1,TSys32,AB-2CD-4,11.09.2024,20:14:45,OK,OK,00:02:14,00:02:14,1.4,67.0,10.0
MatNr1,1667,PrMod3,TSys54,AB-1CD-4,11.09.2024,20:38:00,OK,OK,00:02:29,00:02:29,0.7000000000000001,82.0,31.0
MatNr2,1668,PrMod2,TSys32,AB-2CD-9,11.09.2024,21:04:12,OK,OK,00:02:10,00:02:10,81.0,60.0,16.0
MatNr2,1669,PrMod4,TSys27,AB-2CD-9,11.09.2024,21:29:54,OK,OK,00:02:08,00:02:08,0.7000000000000001,89.0,7.0
MatNr1,1670,PrMod4,TSys32,AB-1CD-6,11.09.2024,21:58:49,OK,OK,00:02:18,00:02:18,0.1,31.0,19.0
MatNr1,1671,PrMod3,TSys32,AB-1CD-5,11.09.2024,22:24:49,OK,OK,00:02:23,00:02:23,96.0,24.0,9.0
MatNr1,1672,PrMod1,TSys27,AB-1CD-6,11.09.2024,22:47:16,OK,OK,00:02:13,00:02:13,1.0,42.0,12.0
MatNr1,1673,PrMod4,TSys27,AB-1CD-6,11.09.2024,23:09:42,OK,OK,00:02:05,00:02:05,95.0,10.0,32.0
MatNr1,1674,PrMod1,TSys32,AB-1CD-2,11.09.2024,23:35:48,OK,OK,00:01:56,00:01:56,1.0,99.0,6.0
MatNr3,1675,PrMod3,TSys32,AB-3CD-4,12.09.2024,00:00:35,OK,OK,00:02:08,00:02:08,18.74,92.0,13.0
MatNr2,1676,PrMod1,TSys32,AB-2CD-5,12.09.2024,00:22:59,OK,OK,00:02:24,00:02:24,0.2,67.0,38.0
MatNr1,1677,PrMod2,TSys32,AB-1CD-1,12.09.2024,00:47:17,OK,OK,00:01:29,00:01:29,1.3000000000000005,88.0,11.0
MatNr1,1677,PrMod2,TSys32,AB-1CD-1,12.09.2024,00:49:53,OK,OK,00:02:00,00:02:00,1.3000000000000005,88.0,11.0
MatNr1,1678,PrMod4,TSys27,AB-1CD-2,12.09.2024,01:14:16,OK,OK,00:01:33,00:01:33,94.0,67.0,15.0
MatNr1,1678,PrMod4,TSys27,AB-1CD-2,12.09.2024,01:17:47,OK,OK,00:02:12,00:02:12,94.0,67.0,15.0
MatNr1,1679,PrMod3,TSys32,AB-1CD-4,12.09.2024,01:44:30,OK,OK,00:02:14,00:02:14,0.1,-6.99,28.0
MatNr1,1680,PrMod3,TSys32,AB-1CD-6,12.09.2024,02:14:56,OK,OK,00:01:40,00:01:40,0.30000000000000004,85.0,20.0
MatNr3,1681,PrMod3,TSys54,AB-3CD-9,12.09.2024,02:38:52,OK,OK,00:01:51,00:01:51,0.5,65.0,20.0
MatNr1,1682,PrMod4,TSys32,AB-1CD-6,12.09.2024,03:01:12,OK,OK,00:02:09,00:02:09,0.5,76.0,20.0
MatNr3,1683,PrMod1,TSys27,AB-3CD-7,12.09.2024,03:22:32,OK,OK,00:02:29,00:02:29,0.30000000000000004,99.0,33.0
MatNr1,1684,PrMod2,TSys54,AB-1CD-5,12.09.2024,03:46:17,OK,OK,00:02:15,00:02:15,94.0,39.0,23.0
MatNr1,1685,PrMod3,TSys32,AB-1CD-3,12.09.2024,04:07:16,OK,OK,00:02:18,00:02:18,0.30000000000000004,70.0,8.0
